,houseloc,houseage,housesize,unitprice,north_latitude,east_longitude,distance
2153,田林十村 ,34.0, 76,74737,31.255917,121.368896,6.485275282111472
2154,世茂湖滨花园(公寓) ,15.0, 213.93,74791,31.232775,121.575378,5.764932143246916
2155,歌林春天馨园 ,17.0, 100.85,74864,31.270245000000006,121.444183,4.184321869830011
2156,证大家园(一期) ,17.0, 89.47,74886,31.2803,121.60302,8.756710791947084
2157,世茂湖滨花园(公寓) ,15.0, 172.25,74892,31.233374,121.537361,3.6044057620726284
2158,长桥五村 ,30.0, 56.07,74907,31.213757,121.486626,1.7537726339825448
2159,瞿溪新村 ,55.0, 41.38,74916,31.25133,121.44827,2.490515677814485
2160,宝华现代城 ,11.0, 97.41,74941,31.306175,121.432213,7.650990795220737
2161,乐山二村 ,30.0, 47.88,74980,31.188465,121.626663,9.57576885248675
2162,达安长宁公寓 ,21.0, 113.36,74983,31.217439,121.417039,3.496994056667453
2163,蓝高小区 ,31.0, 56,75000,31.044662,121.767998,24.464425574391043
2164,万邦都市花园 ,15.0, 126.63,75022,31.316372,121.468658,8.250157996563258
2165,江南名庐 ,14.0, 146.53,75070,31.139578000000004,121.388911,9.994002290775514
2166,崮山小区四街坊 ,23.0, 80.57,75090,31.202734000000003,121.389381,5.526297168662731
2167,蒙自路601弄 ,32.0, 78.57,75093,31.204622,121.474945,2.48440039740738
2168,新弘国际公寓 ,11.0, 137,75183,31.154290000000003,121.36019,9.789693074804694
2169,翠庭 ,18.0, 154.45,75235,31.356140000000003,121.25552,17.349661009175904
2170,圣马丽诺桥语 ,14.0, 342.92,75237,31.257071000000003,121.452894,2.8280346760629316
2171,东昌新村 ,34.0, 48.5,75258,30.940331,121.51646399999998,27.95950246619447
2172,泰欣嘉园 ,11.0, 156.73,75289,31.15451,121.3422,10.484355563879705
2173,重庆大楼 ,83.0, 91.6,75328,31.23301,121.52708,3.017450409179314
2174,巨洋豪园 ,13.0, 145.85,75420,31.331684000000006,121.271248,15.110594182232685
2175,海信花苑 ,21.0, 124.17,75462,31.26007,121.4036,4.929967602015327
2176,瑞虹新城(一期) ,17.0, 127.73,75550,31.184977000000003,121.54541,5.959955626277577
2177,恒阳花苑 ,14.0, 66.15,75586,31.268559000000003,121.510551,4.19729228948738
2178,创世纪花园 ,19.0, 137.17,75673,31.197096,121.398529,5.379729443490137
2179,达安花园 ,18.0, 88.53,75681,31.263569,121.404152,5.106069198437604
2180,华升新苑 ,15.0, 109.6,75730,31.274961,121.521194,5.035918695408445
2181,仁恒森兰雅苑 ,5.0, 93.68,75790,31.248620000000006,121.57814,6.168614388765183
2182,世纪之门 ,18.0, 59.36,75809,31.15023,121.3516,10.406859891093992
2183,金桥花园 ,22.0, 106.83,75822,31.261153000000004,121.572153,6.305776075103512
2184,铭晖西郊苑 ,15.0, 116,75863,31.207040000000006,121.41993,3.8314470693588123
2185,上青佳园 ,15.0, 78.15,75880,31.242123,121.43824,2.3394056820263445
2186,汇丽花园 ,13.0, 129.13,75893,31.29085,121.42735,6.382228453552568
2187,世纪之门 ,18.0, 60.61,75896,31.06812,121.3852,16.394996488527394
2188,香梅花园 ,15.0, 158.1,75902,31.20982,121.53829,4.152070234718178
2189,水霞小区 ,32.0, 49,75919,31.227127000000007,121.509697,2.0427742324509706
2190,绿地世纪城(二期) ,16.0, 115.64,75926,31.159090000000006,121.3995,8.073276929326301
2191,水岸豪庭 ,16.0, 183.05,75936,31.263569,121.404152,5.106069198437604
2192,世茂湖滨花园(公寓) ,15.0, 207.94,75984,31.284704,121.462029,5.250618487894593
2193,四季晶园 ,16.0, 111.74,76070,31.29358,121.51251,6.435352713537532
2194,上南花城 ,17.0, 133.75,76113,31.33262,121.43028,10.11983356339724
2195,光复路271号 ,28.0, 45.96,76154,31.203863,121.484978,2.6282900650535823
2196,五岭小区 ,31.0, 51.2,76172,31.179079,121.458107,5.021938667480851
2197,佳龙花园 ,15.0, 90.27,76216,31.294086,121.535522,7.031135452008252
2198,南辉小区 ,24.0, 66.84,76302,31.14429,121.49901,8.394895843976283
2199,上青佳园 ,16.0, 146.7,76347,31.40676,121.46083,16.938549992211748
2200,花木苑 ,19.0, 74,76352,31.288896,121.479103,5.612814614981234
2201,西凌新邨 ,24.0, 92.94,76394,31.281065,121.452591,5.0097826314528255
2202,爱俪轩 ,21.0, 83.72,76446,31.18079,121.56213,6.915824718076856
2203,三佳花苑 ,25.0, 46.43,76460,30.822443,121.534385,39.32269336461746
2204,明园森林都市 ,6.0, 87.62,76467,31.233564,121.540276,3.771473654270272
2205,雅戈尔长风8号 ,5.0, 238,76471,31.165934000000004,121.438955,6.517594378003065
2206,皇都花园(公寓) ,16.0, 169.99,76476,31.143909000000004,121.402473,9.266415079978914
2207,锦绣满堂花园 ,13.0, 130.59,76576,31.178473,121.54873700000002,6.55294930301817
2208,名江七星城 ,16.0, 163.05,76664,31.25202,121.49469,2.370209857882755
2209,瑞虹新城(一期) ,19.0, 124.96,76665,31.237322,121.577003,5.889953319397421
2210,百花公寓 ,20.0, 136.88,76710,31.183721,121.363825,7.734806690684764
2211,耀江国际广场(公寓) ,14.0, 162.8,76782,31.31866,121.47321,8.463742895400452
2212,青松小区 ,24.0, 56,76786,31.25946,121.473886,2.7804158019876266
2213,新宏安大厦 ,21.0, 107.97,76874,31.155268,121.516907,7.619313865657269
2214,南园小区 ,27.0, 63.08,76887,31.12943,121.53174,10.239880679528683
2215,涵合园(公寓) ,15.0, 174.8,76946,31.20024,121.53119,4.353039407433786
2216,中祥龙柏苑 ,16.0, 140.1,77088,31.206149,121.426493,3.5907279672372416
2217,五月花都荟豪庭 ,7.0, 86.89,77109,31.316416,121.63134,12.171464866969806
2218,金轩公寓 ,22.0, 72.29,77190,31.192273,121.398064,5.6881406858188415
2219,日月光水岸花园(公寓) ,7.0, 85.44,77248,31.08072,121.49346,14.420095902050926
2220,云海苑 ,16.0, 193.99,77273,31.143173,121.544586,9.291067238494094
2221,嘉利明珠城 ,14.0, 109.88,77358,31.221663,121.514336,2.433969037270079
2222,苏堤春晓名苑 ,14.0, 110.72,77493,31.100473,121.410736,12.997820132680621
2223,海华花园 ,25.0, 117.37,77533,31.284704,121.462029,5.250618487894593
2224,丽园新村 ,33.0, 51.59,77535,31.350263,121.423823,11.852095341667276
2225,宣化小区 ,29.0, 57.39,77540,31.312433,121.30072,12.640212168954431
2226,花木苑 ,19.0, 50.28,77566,31.194435,121.422447,4.55254353591822
2227,书香银苑 ,10.0, 94.02,77644,31.11368,121.24276,17.319507662935983
2228,香溢花城(住宅) ,10.0, 131.34,77662,31.32853,121.47305,9.41130471091606
2229,新弘国际公寓 ,11.0, 148.02,77693,31.202893,121.487905,2.761069272796749
2230,延长小区(闸北) ,39.0, 46.07,77708,31.272436,121.467934,4.042384329720127
2231,锦绣天第花园 ,17.0, 106.8,77716,31.048525,121.545677,17.93680385546443
2232,中天碧云 ,15.0, 174.15,77807,31.351663,121.255406,17.058418021436072
2233,公交新村 ,24.0, 57.18,77825,31.236742,121.573784,5.701523052234489
2234,中福花苑 ,16.0, 44.97,77830,31.259117,121.364441,6.838752041184864
2235,宝华城市花园 ,9.0, 161.85,77850,31.279346000000004,121.464859,4.720217525977756
2236,潍坊七村 ,36.0, 53.27,77906,31.14235,121.43962,8.690216166201589
2237,昭通路17-73号 ,44.0, 53.91,77908,31.207898,121.520333,3.404209950978535
2238,威海路163-169号 ,42.0, 68.02,77919,31.36593,121.36735,14.35995298083151
2239,东晶国际公寓 ,13.0, 109.07,77932,31.187963,121.448006,4.349990830438769
2240,中海馨园 ,18.0, 144.97,77948,31.1463,121.38082,9.681638811303221
2241,乐山四五村 ,30.0, 48.48,77971,31.257071000000003,121.452894,2.8280346760629316
2242,嘉瑞花苑 ,18.0, 115.17,78146,31.20271,121.46312,2.7429016228083736
2243,中远两湾城 ,13.0, 75.45,78198,31.263569,121.404152,5.106069198437604
2244,仁恒森兰雅苑 ,5.0, 148.11,78321,31.040098,121.5407,18.666043309289034
2245,鑫康苑 ,17.0, 134.05,78329,31.212955,121.417,3.6753416649028092
2246,菊园 ,18.0, 153.18,78340,31.115540000000006,121.42719,11.35815680234779
2247,太子公寓 ,24.0, 99.25,78590,31.207554,121.429642,3.3667029237421127
2248,天际花园 ,21.0, 112.98,78598,31.263903000000006,121.497025,3.458319333075845
2249,百汇大厦 ,25.0, 72.37,78762,31.031805,121.19809,24.733227272117023
2250,红旗教师公寓 ,21.0, 71.05,78818,30.993994,121.441139,22.78302475709812
2251,上城Uptown ,16.0, 116.67,78855,31.234553,121.433178,2.376701831150598
2252,加州水郡 ,9.0, 164.07,78930,31.248704,121.359032,6.799393179051854
2253,光华园 ,23.0, 80.82,78941,31.23623,121.38981,4.847914283390165
2254,中远两湾城 ,13.0, 69.56,79069,31.237671,121.518349,2.6028639819992367
2255,延安中路527号 ,42.0, 52.48,79078,31.201052,121.493881,3.0389759749354495
2256,金羽名庭 ,15.0, 127.66,79117,31.23694,121.55466,4.621422100823332
2257,圣骊河滨苑 ,10.0, 104.89,79131,31.140419,121.407166,9.456724066591127
2258,广洋苑 ,17.0, 85.74,79310,31.221663,121.514336,2.433969037270079
2259,崮山小区一街坊 ,18.0, 70.47,79325,31.326614000000006,121.257896,15.404817831813176
2260,公园3000黄兴花园 ,16.0, 148.63,79392,31.215857,121.455754,1.7591327484055026
2261,音乐广场 ,16.0, 104.51,79419,31.173016,121.480392,5.52918721875641
2262,绿地世纪城(二期) ,16.0, 113.05,79434,31.218878000000004,121.501389,1.9043656373923992
2263,佳成大厦(公寓) ,13.0, 103.17,79481,31.257620000000006,121.57417,6.259168273662517
2264,广洋苑 ,17.0, 100.55,79563,31.15318,121.50985,7.694021937625621
2265,尊园 ,16.0, 152.45,79568,31.139889,121.128313,21.554999800075738
2266,田林十二村 ,36.0, 49.01,79576,31.107015000000004,121.385159,12.897699813370508
2267,黄浦众鑫城 ,17.0, 121.63,79586,31.22069,121.48200000000001,1.0385978329797925
2268,香阁丽苑 ,15.0, 144.47,79602,31.274420000000006,121.50584,4.583477583632374
2269,万科金色雅筑 ,11.0, 76.5,79608,31.243757,121.46537,1.3710715860955192
2270,瑞金花园 ,22.0, 104.18,79670,30.927309,121.46611,29.10994003197477
2271,丝庐花语 ,13.0, 106.63,79715,31.195164,121.46785,3.4120424836779395
2272,瞿溪新村 ,55.0, 28.21,79759,31.29381,121.43195,6.539978720767659
2273,荣城花苑 ,19.0, 173.62,79772,31.228691,121.568802,5.388750251089712
2274,象屿大宁悦府 ,3.0, 89,79776,31.261227,121.573318,6.367869368950998
2275,中星海上景庭 ,13.0, 107.68,79867,31.239687,121.546509,4.208732320286113
2276,长新大楼 ,32.0, 60.08,79894,31.263342,121.493538,3.3380098626101873
2277,海天公寓 ,30.0, 78.35,79898,31.233564,121.540276,3.771473654270272
2278,峨海小区 ,20.0, 91.61,79904,31.145670000000006,121.32977,11.584300869739256
2279,绿城玉兰花园(二期) ,5.0, 197.71,79916,31.113678000000004,121.23484,17.66607075392709
2280,黄山始信苑 ,20.0, 80.08,79921,31.215654,121.41993,3.411634608873305
2281,圣约翰名邸 ,17.0, 145.09,79951,31.17778,121.36137,8.188833036544635
2282,西凌新邨 ,27.0, 48.4,79959,31.25133,121.44827,2.490515677814485
2283,金地湾流域(公寓) ,10.0, 88.16,79969,31.1341,121.4031,10.105300335584417
2284,万科新里程 ,13.0, 113.75,80000,31.06303,121.53712,16.47076050733642
2285,大同花园南区 ,18.0, 153.74,80006,31.224213,121.487423,0.9605365694931963
2286,竹园新村(浦东) ,23.0, 42.23,80038,31.227127000000007,121.509697,2.0427742324509706
2287,百花公寓 ,21.0, 108.65,80074,31.146334000000003,121.521858,8.522197140443266
2288,锦绣天第花园 ,17.0, 132.35,80091,31.18298,121.64023,10.50005964902728
2289,中鹰黑森林 ,8.0, 214.72,80105,31.257831,121.577791,6.455638834917936
2290,镇宁路465弄 ,32.0, 56.17,80114,31.283319,121.447141,5.302007697807713
2291,万邦都市花园 ,15.0, 54.91,80132,31.274733,121.65348,11.060296331761448
2292,慧芝湖花园 ,12.0, 91.03,80194,31.273067,121.506218,4.472997401533077
2293,碧林湾(公寓) ,15.0, 97.23,80223,31.22686,121.5069,1.890096778281577
2294,徐汇世家花园 ,5.0, 94.73,80229,31.145670000000006,121.32977,11.584300869739256
2295,静安河滨花园 ,16.0, 143.33,80235,31.093634,121.340187,15.201331906478437
2296,乐山四五村 ,30.0, 52.32,80276,31.192703,121.459465,3.725742200649513
2297,华升新苑 ,15.0, 143.15,80336,31.272718,121.418289,5.159894404537879
2298,香溢花城(住宅) ,6.0, 87.6,80480,31.11193,121.45092,11.460394266040833
2299,上海滩大宁城(公寓) ,8.0, 96.29,80487,31.32065,121.38617,10.007122203751335
2300,圣骊河滨苑 ,10.0, 101.87,80495,31.266984000000004,121.525287,4.55091441913397
2301,加州水郡 ,9.0, 163.83,80572,31.33243,121.51004,9.995101906860052
2302,江湾翰林 ,6.0, 210.93,80596,31.304147,121.507397,7.317452710994436
2303,樱花坊 ,24.0, 77.49,80656,31.245693,121.438745,2.4975304521346593
2304,万科金色雅筑 ,11.0, 97.94,80662,31.241547,121.485283,1.2312982073407
2305,黄山始信苑 ,21.0, 70.01,80703,31.132147,121.577675,11.12918442043685
2306,南塘浜路93弄 ,38.0, 47.69,80730,31.190943,121.453685,3.975167345668723
2307,长新大楼 ,32.0, 53.21,80812,31.209694,121.310699,9.537379203819398
2308,卢湾都市花园 ,15.0, 154.68,80812,31.127447,121.449608,9.992645973034799
2309,望江苑 ,19.0, 154.47,80922,31.14974,121.53513,8.49256964137988
2310,上海滩花园洋房 ,14.0, 247.14,80926,31.283319,121.447141,5.302007697807713
2311,华润置地橡树湾 ,9.0, 172.91,80967,31.111631,121.395819,12.257019269578672
2312,新家坡园景苑 ,20.0, 109.65,80985,31.04625,121.53233,17.994349967119724
2313,徐汇世家花园 ,5.0, 122.16,81042,31.181107,121.256282,13.301499587406182
2314,万邦都市花园 ,15.0, 55.49,81096,31.211605,121.531708,3.740737250042836
2315,静安丽舍 ,15.0, 127,81103,31.232570000000006,121.44896,1.4586583093618912
2316,凯德嘉博名邸 ,6.0, 89.93,81175,31.091927,121.34938,15.088938584602726
2317,卓悦居 ,10.0, 93.47,81203,31.26118,121.51205,3.6472941627057454
2318,中远两湾城 ,16.0, 65.26,81214,31.37252,121.23619,19.238301350640253
2319,苏堤春晓名苑 ,14.0, 102.77,81250,31.270313,121.654669,10.967921767940597
2320,耀江国际广场(公寓) ,14.0, 105.82,81271,31.20981,121.47717,1.992761987983923
2321,北蒙三小区 ,30.0, 38.1,81365,31.20676,121.4766,2.282620153363621
2322,上海大花园 ,16.0, 107.32,81532,31.191715,121.445732,4.063993659229907
2323,光华园 ,23.0, 86.71,81652,31.20981,121.47717,1.992761987983923
2324,秋水云庐 ,16.0, 113.8,81723,31.198897,121.484472,3.088523332295982
2325,香梅花园 ,15.0, 159.01,81756,31.30579,121.46551,7.245379923318663
2326,锦绣满堂花园 ,13.0, 134.46,81809,31.204273,121.542007,4.60734540841096
2327,长宁路225弄 ,23.0, 69.51,81859,31.305774,121.542398,8.202636137312846
2328,江临天下 ,16.0, 210.11,81862,31.216520000000006,121.48675,1.5177107121382487
2329,红旗教师公寓 ,16.0, 91.58,81896,31.171273,121.347294,9.205657218178452
2330,江临天下 ,16.0, 210,81905,31.34787,121.25994,16.621332614162885
2331,尚东国际名园 ,12.0, 161,81926,31.104294,121.368233,13.540615843352562
2332,绿地世纪城(三期) ,16.0, 134.22,81955,31.145752,121.41378,8.837051960441592
2333,万科新里程 ,13.0, 113.45,81975,31.130893,121.422559,10.006800569818843
2334,华府樟园 ,7.0, 237.72,82030,31.14488,121.51921000000002,8.608577662313253
2335,延长小区(闸北) ,35.0, 33.28,82032,31.272718,121.418289,5.159894404537879
2336,翠庭 ,18.0, 131.4,82040,31.349120000000006,121.37286,12.771808274506142
2337,达安花园 ,17.0, 102.92,82103,31.24574,121.42923,2.957028195867074
2338,仁恒怡庭 ,8.0, 207.02,82118,31.31608,121.318375,12.103851233636215
2339,罗山怡景苑 ,14.0, 102.88,82135,31.25399,121.46547,2.310814933199078
2340,上海未来 ,16.0, 140,82143,31.213854,121.563606,5.334704963629243
2341,品尊国际 ,8.0, 164.29,82172,31.1985,121.428268,4.040317827675955
2342,上海绿城 ,15.0, 108.26,82210,31.143173,121.544586,9.291067238494094
2343,天山河畔花园 ,12.0, 107.98,82238,31.266121,121.531338,4.718114221534089
2344,新华世纪园 ,16.0, 114.91,82239,31.20643,121.417603,3.973293266502688
2345,秋水云庐 ,16.0, 145.89,82254,31.24602,121.44696,2.1565964028673514
2346,金色港湾 ,18.0, 143.35,82317,31.20751,121.43529,3.1332975648491224
2347,联洋新苑 ,16.0, 115.38,82337,31.294611,121.33004,10.271671095041697
2348,中远两湾城 ,14.0, 63.14,82357,31.25133,121.44827,2.490515677814485
2349,徐汇世家花园 ,5.0, 94.68,82383,31.06945,121.73704,21.52435731999769
2350,羽北小区 ,25.0, 67.71,82411,31.21121,121.48285,1.914582195076624
2351,西凌新邨 ,28.0, 30.33,82427,31.202114,121.472084,2.727862552176402
2352,黄浦众鑫城 ,17.0, 119.98,82514,31.235214000000006,121.46636200000002,0.640510112075808
2353,天安花园 ,19.0, 110,82728,31.232704,121.404768,3.969632790255262
2354,世茂湖滨花园(公寓) ,15.0, 150.93,82820,31.215187,121.395859,4.707180744071281
2355,张杨南苑 ,24.0, 70.01,82846,31.228708,121.430237,2.5181219991261563
2356,歌林春天馨园 ,12.0, 115.77,82924,31.228691,121.568802,5.388750251089712
2357,徐汇御景苑 ,15.0, 127.8,82943,31.01395,121.235931,24.835323942837224
2358,仁恒河滨城 ,12.0, 151.86,82972,31.19816,121.49206,3.2651674084227356
2359,涵合园(公寓) ,15.0, 80.11,83011,31.20024,121.53119,4.353039407433786
2360,中星海上景庭 ,14.0, 150.49,83062,31.239687,121.546509,4.208732320286113
2361,金瓯万国大厦 ,20.0, 126.32,83123,31.03711,121.18059,24.999376841773998
2362,合生高尔夫公寓 ,9.0, 95.04,83123,31.265783000000006,121.517989,4.20382041938716
2363,达安花园 ,16.0, 107.06,83131,31.33277,121.43614,10.05626711653153
2364,曹家巷小区 ,27.0, 52.92,83145,31.229731,121.412666,3.514568267444004
2365,良友高层 ,24.0, 45.7,83151,31.121585,121.56573600000002,11.682379743336018
2366,新湖明珠城 ,12.0, 87.04,83296,31.200342,121.516662,3.769404385701573
2367,武定路540弄 ,30.0, 54,83334,31.049284000000004,121.537925,17.77044854054292
2368,金桥爱建园 ,16.0, 154.77,83350,31.262167,121.451607,3.304172220321025
2369,兴林公寓 ,20.0, 110.37,83356,31.23185,121.50246,1.609699788316262
2370,菊园 ,18.0, 103.14,83382,30.97655,121.86771,33.12341980281924
2371,三义坊 ,30.0, 59.9,83473,31.17694,121.41049,6.298408203399888
2372,瑞虹新城(三期) ,9.0, 103.58,83511,31.303636,121.3245,11.055146341993952
2373,银杏家园 ,19.0, 143.67,83525,31.21957,121.4196,3.290300547079074
2374,尚东国际名园 ,12.0, 135.28,83531,31.160841,121.514259,7.064152143975801
2375,瑞虹新城二期(优贤生活) ,14.0, 87.38,83544,31.26728,121.34626000000002,8.108185283836123
2376,江临天下 ,16.0, 197.07,83626,31.352011,121.356125,13.470681310549532
2377,创世纪花园 ,20.0, 136.31,83633,31.09818,121.50117,12.794492467754766
2378,锦绣天第花园 ,17.0, 122.65,83653,31.20548,121.66528,11.147023009842743
2379,羽山路1000弄 ,22.0, 66.94,83658,31.258141,121.571724,6.154056938284038
2380,光华园 ,23.0, 81.28,83662,31.23413,121.46887,0.46663374905151866
2381,东方知音苑 ,17.0, 99.09,83763,31.321045,121.525696,9.172653483858747
2382,文汇小区(长宁) ,33.0, 53.7,83799,31.221296,121.417793,3.340491740302733
2383,中海瀛台 ,12.0, 103.82,83799,31.269156,121.614323,8.801322551597224
2384,宝华现代城 ,11.0, 97.84,83811,31.29934,121.61169,10.246656198629156
2385,今日丽园 ,16.0, 168.23,83814,31.267765,121.448647,3.8651216178326697
2386,虹桥新城 ,18.0, 91.85,83833,31.286018,121.428143,5.944152992917882
2387,张江汤臣豪园(四期) ,7.0, 90.65,83839,31.256691,121.487282,2.6209212109057187
2388,慧芝湖花园 ,12.0, 91.8,83878,31.173471000000006,121.37796000000002,7.7546178973065
2389,东方知音苑 ,16.0, 118.56,83924,31.190346,121.454971,4.009178629713722
2390,银泰花园(公寓) ,19.0, 113.16,83952,31.15789,121.539696,7.904207971784911
2391,品尊国际 ,10.0, 172.69,83966,31.256758,121.420921,3.951767324938049
2392,海悦花园 ,15.0, 133.36,83984,31.23473,121.41013999999998,3.6802666510069844
2393,上海未来 ,14.0, 99.75,84011,31.250484000000004,121.597082,7.256163461167627
2394,长丰公寓 ,22.0, 101.01,84151,31.063435,121.542488,16.502174942012015
2395,圣骊河滨苑 ,7.0, 79.61,84161,31.24267,121.56666,5.391990857866592
2396,达安城 ,21.0, 86.69,84209,31.14502,121.51941,8.59914724434102
2397,万邦都市花园 ,16.0, 61.75,84211,31.173548,121.500958,5.674295938944092
2398,银泰花园(公寓) ,19.0, 116.37,84215,31.206219,121.390137,5.334141388406912
2399,宝地东花园 ,11.0, 180.47,84225,31.263569,121.404152,5.106069198437604
2400,明日星城 ,17.0, 94.94,84264,31.272869,121.211479,15.523825294964956
2401,日高公寓 ,19.0, 62.59,84359,31.278898,121.485603,4.690722795507714
2402,品赏碧云 ,13.0, 130.3,84421,31.25133,121.44827,2.490515677814485
2403,复兴苑 ,21.0, 110.12,84454,31.113678000000004,121.23484,17.66607075392709
2404,田林十二村 ,34.0, 50.08,84465,31.17063,121.42867,6.3087572429405965
2405,中福花苑 ,16.0, 42.46,84551,31.040512,121.545433,18.683800379791567
2406,浦江茗园 ,19.0, 130.09,84557,31.18432,121.38209,6.8763929085087385
2407,东方知音苑 ,17.0, 99.33,84567,31.257620000000006,121.57417,6.259168273662517
2408,鸿力公寓 ,18.0, 106.38,84603,31.228479,121.43788899999998,2.085117000562843
2409,新天家园 ,18.0, 129.12,84805,31.165787,121.092314,22.642738908348804
2410,达安花园 ,17.0, 94.08,84822,31.085709,121.346581,15.691137120450296
2411,宝地东花园 ,13.0, 95.49,84826,31.20033,121.46209,2.9787734457163104
2412,中天碧云 ,15.0, 147.32,84850,31.13946,121.36101,10.866939469920249
2413,江临天下 ,17.0, 139,84893,31.343598,121.240109,17.20746689819972
2414,武定大楼 ,28.0, 47.1,84926,31.283693,121.177753,17.658365300706155
2415,绿地世纪城(三期) ,15.0, 129.18,85153,31.249386,121.479753,1.8395426282250034
2416,仁恒滨江园 ,18.0, 171.07,85346,31.228027,121.509155,2.0001983042196763
2417,联洋花园(二期) ,17.0, 149.97,85351,31.296508000000006,121.316961,10.981764415120065
2418,四和花园 ,24.0, 94.63,85386,31.246834000000003,121.556213,4.924743148990662
2419,赵家桥小区 ,25.0, 87.54,85447,31.01919,121.40698,20.64547006406291
2420,上海绿城 ,12.0, 134.55,85471,31.21101,121.485336,1.9736029077538566
2421,尚东国际名园 ,10.0, 143.83,85518,31.136729,121.512669,9.263575294072673
2422,金羽名庭 ,15.0, 102.9,85520,30.90527,121.45508999999998,31.24114776710545
2423,上海绿城 ,15.0, 147.31,85534,31.211397,121.369392,6.255233531697748
2424,宝华现代城 ,11.0, 95.82,85578,31.240517,121.442062,2.074630579396978
2425,达安花园 ,16.0, 140.19,85599,31.19221,121.4746,3.675726776909936
2426,尚东国际名园 ,10.0, 106.28,85623,31.23415,121.40021000000002,4.238309836588555
2427,绿色丽园 ,16.0, 54.89,85626,31.260727000000006,121.342365,8.06138953323602
2428,古北嘉年华庭 ,14.0, 70.99,85646,31.005362,121.252106,25.050875569298622
2429,天山河畔花园 ,14.0, 155.22,85685,31.215187,121.395859,4.707180744071281
2430,广洋新景苑(公寓) ,14.0, 149.3,85734,31.225135,121.569211,5.433719072199862
2431,北蒙三小区 ,30.0, 34.4,85756,31.279396,121.131607,20.090260371360174
2432,联洋花园(二期) ,17.0, 149.22,85780,31.349773,121.42929,11.734403450787228
2433,天山华庭 ,10.0, 93.18,85856,31.278957,121.158559,18.58939301515145
2434,南馨公寓 ,17.0, 136.24,85878,30.91601,121.45284,30.21568659667504
2435,复地新都国际 ,8.0, 77.99,85909,31.20981,121.47717,1.992761987983923
2436,嘉里华庭 ,18.0, 145.49,85917,31.212566,121.435043,2.8237614341393504
2437,碧云新天地(三期) ,9.0, 98.89,85955,31.087484000000003,121.589226,15.211842905758285
2438,仁恒河滨城 ,14.0, 171,85965,31.241261,121.518341,2.7140382041440003
2439,步高苑 ,17.0, 138.38,85996,31.283319,121.447141,5.302007697807713
2440,象屿大宁悦府 ,3.0, 88.34,86032,31.29594,121.58006,8.70638463427852
2441,中汇公寓 ,17.0, 138.22,86095,31.269634000000003,121.331345,8.973453666562582
2442,达安城 ,21.0, 132.1,86223,31.26768,121.40234,5.437861313261687
2443,汇豪天下 ,15.0, 149.28,86281,31.090494,121.247081,18.665556710866465
2444,上海绿城 ,15.0, 138.77,86330,30.823167,121.544724,39.30924630454753
2445,达安锦园 ,14.0, 57.9,86356,31.228329,121.56295,5.056682684067851
2446,天安花园 ,19.0, 109.99,86372,31.300746000000004,121.445005,6.947579422075396
2447,华丽家族古北花园 ,14.0, 245.26,86480,30.910734,121.806665,36.07229149112701
2448,淮海晶华苑 ,13.0, 213.88,86498,31.226795000000006,121.469543,0.4475272304672572
2449,张江汤臣豪园(二期) ,13.0, 76.87,86510,31.240961,121.513306,2.439089096826996
2450,黄浦逸城 ,5.0, 104.98,86684,31.17235,121.541054,6.755321298641302
2451,联洋花园(一期) ,18.0, 132.63,86708,31.227711,121.5537,4.533047184402852
2452,太阳公寓(静安) ,93.0, 78.4,86735,31.345840000000006,121.35765,12.91608666145871
2453,锦绣前程阳光苑 ,11.0, 148.65,86782,31.209885,121.425919,3.394795755371497
2454,徐汇苑 ,19.0, 112.79,86888,31.1863,121.36879,7.360735432181072
2455,三江小区 ,25.0, 47.15,86957,31.39911,121.24827,20.68856009933444
2456,城宁花苑 ,13.0, 135.56,87047,31.172802,121.459404,5.603658539864838
2457,黄浦众鑫城 ,15.0, 152.79,87048,31.13306,121.42308,9.799314061552176
2458,上海绿城 ,15.0, 127.49,87066,31.294611,121.33004,10.271671095041697
2459,阳光四季公寓 ,21.0, 182.39,87067,31.205007,121.459044,2.5973092270649203
2460,太阳都市花园 ,20.0, 100.96,87164,31.240641,121.532646,3.4646955280542846
2461,大宁龙盛雅苑 ,7.0, 61.94,87182,31.27174,121.44535,4.289563199922802
2462,海洲丽园 ,14.0, 137.54,87248,31.332012,121.42186,10.193598199369555
2463,蒙西小区 ,28.0, 59,87289,31.08009,121.41838,14.786979214715547
2464,海悦花园 ,15.0, 113.87,87381,31.288099,121.162505,18.613318945597268
2465,新天家园 ,18.0, 129.12,87516,31.216913,121.411293,3.821493984352725
2466,瑞虹新城二期(优贤生活) ,15.0, 148.36,87625,31.14651,121.34885,10.777355944113463
2467,大同花园南区 ,20.0, 93.55,87654,31.049284000000004,121.537925,17.77044854054292
2468,上海绿城 ,14.0, 125.31,87783,31.14207,121.53112,9.085730753402553
2469,三和花园 ,23.0, 105.85,87861,31.22826,121.44064,1.9312704911575584
2470,士林华苑 ,12.0, 184.36,87872,31.245693,121.438745,2.4975304521346593
2471,宝华现代城 ,11.0, 101.04,87886,31.23495,121.41725,3.280462807927596
2472,汇龙新城 ,17.0, 159.12,87922,30.91511,121.447632,30.31545681321638
2473,仲信苑 ,20.0, 64.25,87938,31.288115,121.51846299999998,6.076800514852359
2474,浦东世纪花园(公寓) ,14.0, 224.61,87975,31.353649,121.41346,12.320761919863482
